path,verdict,reached_by,depth,cited_by,taskK_essential,size_bytes,reason
scripts/12_zone_stratum/T1_gateC_figures.R,ARCHIVE,,,docs/change_reports/T1_gateC.md,,4602,cited by 1 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/T1_gateD_figure.R,ARCHIVE,,,Output/audit/DOC3_findings.md|Output/audit/XCHECK1_findings.md|docs/change_reports/T1_gateD.md,,3443,cited by 3 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/T2_gateA_figure.R,ARCHIVE,,,docs/change_reports/T2_zone_annual_veg.md,,3906,cited by 1 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/T2_gateB2_duration.R,ARCHIVE,,,docs/change_reports/T2_zone_annual_veg.md,,4553,cited by 1 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/T2_gateB_extract.R,ARCHIVE,,,Output/audit/FIG25_lineage_and_package_plan.md|Output/audit/SCHEM1_verification_findings.md|docs/change_reports/T13_gateA_part_flood.md,,7876,cited by 9 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/T2_gateB_prep.py,ARCHIVE,,,docs/change_reports/T2_zone_annual_veg.md|docs/reference_update/Gayini_reference_state_methods.md,,2210,cited by 2 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/T2_gateE_figures.R,ARCHIVE,,,Output/audit/DOC3_findings.md|Output/audit/FIG3_partA_producer_review.md|docs/Gayini_issues_log.md,,12776,cited by 9 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/T2_gateF_figure.R,ARCHIVE,,,Output/audit/FIG3_partA_producer_review.md|docs/reference_update/Gayini_reference_state_methods.md,,4680,cited by 2 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/T2_gateG_figure.R,ARCHIVE,,,Output/audit/FIG3_partA_producer_review.md|docs/reference_update/Gayini_reference_state_methods.md,,5365,cited by 2 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/T2_plot_paddock_join.R,ARCHIVE,,,docs/change_reports/T2_zone_annual_veg.md|docs/change_reports/T8_gateA_inventory_and_T9_addendum.md|docs/reference_update/Gayini_reference_state_methods.md,,4395,cited by 3 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/T6_gateB_components.R,ARCHIVE,,,docs/change_reports/T6_third_grazing_arm.md|docs/reference_update/Gayini_reference_state_methods.md,,5767,cited by 2 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/T6_gateB_extract.R,ARCHIVE,,,docs/change_reports/T6_third_grazing_arm.md|docs/change_reports/T8_gateBD_dim_headline_number.md|docs/reference_update/Gayini_reference_state_methods.md,,7634,cited by 4 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/T6_gateB_prep.py,ARCHIVE,,,docs/change_reports/T6_third_grazing_arm.md|docs/reference_update/Gayini_reference_state_methods.md,,2803,cited by 2 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/T6_gateE_figures.R,ARCHIVE,,,Output/audit/DOC1_gateC_figures_methods.md|Output/audit/DOC1_verification_report.md|Output/audit/DOC3_findings.md,,17318,cited by 10 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/UNZONED_gate1_plot_overlay.py,ORPHAN,,,,,3655,nothing references it and no tracked document names it
scripts/12_zone_stratum/UNZONED_gate1_units.py,ORPHAN,,,,,15688,nothing references it and no tracked document names it
scripts/12_zone_stratum/UNZONED_scatter_pair.py,ORPHAN,,,,,14849,nothing references it and no tracked document names it
scripts/12_zone_stratum/UNZONED_stageA1_boundary.py,ARCHIVE,,,,,3034,referenced by 1 tracked file(s) but no pipeline reaches it
scripts/12_zone_stratum/UNZONED_stageA1_within.R,ARCHIVE,,,,,9425,referenced by 1 tracked file(s) but no pipeline reaches it
scripts/12_zone_stratum/UNZONED_v3_armA_prepare.py,ARCHIVE,,,Output/runs/RUN_UNZONED_V3_20260810.md,,17074,cited by 1 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/UNZONED_v3_armB_between.py,ORPHAN,,,,,19044,nothing references it and no tracked document names it
scripts/12_zone_stratum/UNZONED_v3_armB_predictions.py,ARCHIVE,,,,,6788,referenced by 1 tracked file(s) but no pipeline reaches it
scripts/12_zone_stratum/UNZONED_v3_armB_within.py,ARCHIVE,,,Output/runs/RUN_UNZONED_V3_20260810.md,,13318,cited by 1 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/UNZONED_v3_assemble.py,ORPHAN,,,,,13414,nothing references it and no tracked document names it
scripts/12_zone_stratum/WITHIN1_reproduce.R,ARCHIVE,,,,,13207,referenced by 2 tracked file(s) but no pipeline reaches it
scripts/12_zone_stratum/build_PACK1_item_list.py,ORPHAN,,,,,5882,nothing references it and no tracked document names it
scripts/12_zone_stratum/build_RPTSCOPE_R1.py,ARCHIVE,,,docs/change_reports/RPTSCOPE_R1_report_set_and_claim_audit.md|docs/change_reports/RPTSCOPE_R2_pin_withdrawal.md,,10823,cited by 2 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/build_RPTSCOPE_R1b_claim_audit_extend.py,ARCHIVE,,,docs/change_reports/RPTSCOPE_R1b_claim_audit_complete.md,,10263,cited by 1 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/build_RPTSCOPE_R2_pinlist.py,ARCHIVE,,,docs/change_reports/RPTSCOPE_R2_pin_withdrawal.md|docs/change_reports/RPTSCOPE_R2_pinlist_STOP.md,,12466,cited by 2 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/build_RPTSCOPE_R2_prep.py,ARCHIVE,,,docs/change_reports/RPTSCOPE_R2_prep_STOP.md,,4283,cited by 1 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/build_T11_v2_dual_grain.R,ARCHIVE,,,Output/audit/DOC3_findings.md|Output/audit/FIG25_lineage_and_package_plan.md|Output/audit/FIG3_partA_producer_review.md,,19491,cited by 8 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/build_T13_gateA_part_flood.py,ARCHIVE,,,,,4515,referenced by 2 tracked file(s) but no pipeline reaches it
scripts/12_zone_stratum/build_T13_gateB_measures.py,ARCHIVE,,,Output/audit/DOC1_gateA_verify_answers.md|Output/audit/DOC1_gateC_figures_methods.md|docs/change_reports/T13_gateB_measures.md,,6496,cited by 3 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/build_T13_gateC_classification.py,ARCHIVE,,,docs/change_reports/T13_gateC_classification.md,,16529,cited by 1 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/build_T13_gateD_figures.R,ARCHIVE,,,Output/audit/FIG25_lineage_and_package_plan.md|Output/audit/FIG3_partA_producer_review.md|docs/change_reports/FIG1_T1_pack_order_and_rulings_TUV.md,,18273,cited by 4 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/build_T13_gateD_part_polygons.R,ARCHIVE,,,docs/Gayini_issues_log.md|docs/change_reports/T13_gateD_map.md,,4999,cited by 2 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/build_T13_gateD_render_geom.R,ARCHIVE,,,docs/Gayini_issues_log.md|docs/change_reports/T13_gateD_map.md,,3310,cited by 2 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/build_adrian_pack_T1_F3_F5.R,ARCHIVE,,,Output/audit/FIG25_lineage_and_package_plan.md|Output/audit/FIG3_partA_producer_review.md|Output/audit/XCHECK1_findings.md,,22414,cited by 5 tracked document(s) but no pipeline reaches it
scripts/12_zone_stratum/regen_RPTSCOPE_claim_audit.py,ARCHIVE,,,Output/audit/TRACE1_report.md,,4947,cited by 1 tracked document(s) but no pipeline reaches it
scripts/13_dea_landcover/T12_close_figures.R,UNRESOLVED,,,docs/change_reports/T8_T9_T10_gateA_recon.md,,4472,may carry culturally sensitive material; design seat rules
scripts/13_dea_landcover/T12_gate0_supply_integrity_check.R,ARCHIVE,,,docs/change_reports/T12_supply_and_gateA0.md,,2398,cited by 1 tracked document(s) but no pipeline reaches it
scripts/13_dea_landcover/T12_gateA0_verify_vectors.R,ARCHIVE,,,docs/change_reports/T12_supply_and_gateA0.md,,2036,cited by 1 tracked document(s) but no pipeline reaches it
scripts/13_dea_landcover/T12_gateB_extract.R,ARCHIVE,,,docs/change_reports/T12_gateB.md,,11342,cited by 1 tracked document(s) but no pipeline reaches it
scripts/13_dea_landcover/T12_gateC_diagnostics.R,ARCHIVE,,,Output/audit/DOC3_findings.md|docs/change_reports/T12_gateC.md,,14453,cited by 2 tracked document(s) but no pipeline reaches it
scripts/13_dea_landcover/T12_supply_repull_1988_1999.py,ARCHIVE,,,docs/change_reports/T12_gateA.md|docs/change_reports/T12_supply_and_gateA0.md,,3031,cited by 2 tracked document(s) but no pipeline reaches it
scripts/13_dea_landcover/T12_v4_correct_source_product_caveat.py,ARCHIVE,,,docs/change_reports/T12_v4_caveat_correction.md,,2675,cited by 1 tracked document(s) but no pipeline reaches it
scripts/13_dea_landcover/register_T12_close_figures.py,UNRESOLVED,,,,,3953,may carry culturally sensitive material; design seat rules
scripts/13_dea_landcover/register_T12_gateC_figures.py,ARCHIVE,,,docs/change_reports/T12_gateC.md,,5231,cited by 1 tracked document(s) but no pipeline reaches it
scripts/13_dea_landcover/requirements.txt,ARCHIVE,,,Output/audit/DOC2_gate0_verify_sweep.md|docs/change_reports/T12_supply_and_gateA0.md|github_push_audit_plan.md,,764,cited by 3 tracked document(s) but no pipeline reaches it
scripts/13_pack/DATA1_build_share_folder.py,ORPHAN,,,,,13868,nothing references it and no tracked document names it
scripts/13_pack/PACK1_assemble.py,ARCHIVE,,,docs/change_reports/PACK1_P4_build_and_readthrough.md|docs/change_reports/PACK1_restore_and_reassemble.md,,6139,cited by 2 tracked document(s) but no pipeline reaches it
scripts/13_pack/PACK1_build_workbook.py,ARCHIVE,,,Output/audit/TRACE1_report.md|Output/audit/XCHECK1_findings.md|docs/Gayini_issues_log.md,,37136,cited by 6 tracked document(s) but no pipeline reaches it
scripts/13_pack/PACK1_order_items.py,ORPHAN,,,,,2794,nothing references it and no tracked document names it
scripts/13_pack/PACK1_zip.py,ARCHIVE,,,docs/change_reports/PACK1_P4_build_and_readthrough.md|docs/reports/Gayini_V12_change_list.md,,5683,cited by 2 tracked document(s) but no pipeline reaches it
scripts/13_pack/PACKv13_T2_figures.py,ORPHAN,,,,,7074,nothing references it and no tracked document names it
scripts/13_pack/PACKv13_T4_assemble.py,ORPHAN,,,,,7436,nothing references it and no tracked document names it
scripts/13_pack/PACKv13_zip.py,ORPHAN,,,,,2654,nothing references it and no tracked document names it
scripts/13_pack/PACKv14_assemble.py,ORPHAN,,,,,9090,nothing references it and no tracked document names it
scripts/13_pack/PACKv14_zip.py,ORPHAN,,,,,2654,nothing references it and no tracked document names it
scripts/13_pack/PARTREG_build_pack.py,ORPHAN,,,,,5996,nothing references it and no tracked document names it
scripts/13_pack/caption_register.py,ORPHAN,,,,,4314,nothing references it and no tracked document names it
scripts/13_pack/write_residual_qml.py,ORPHAN,,,,,2757,nothing references it and no tracked document names it
scripts/14_diag/DIAG1_figures.py,ARCHIVE,,,Output/diag/DIAG1_diagnostics.md,,28528,cited by 1 tracked document(s) but no pipeline reaches it
scripts/14_diag/DIAG1_manifest.py,ARCHIVE,,,Output/diag/DIAG1_diagnostics.md,,3852,cited by 1 tracked document(s) but no pipeline reaches it
scripts/14_diag/DIAG1_prepare.py,ARCHIVE,,,Output/diag/DIAG1_diagnostics.md,,6774,cited by 1 tracked document(s) but no pipeline reaches it
scripts/14_diag/EX1_gate3_extract.py,ARCHIVE,,,Output/diag/EXEMPLAR1_report.md,,4825,cited by 1 tracked document(s) but no pipeline reaches it
scripts/14_diag/PARTSCATTER_prepare.py,ARCHIVE,,,Output/runs/RUN_PARTSCATTER_20260809.md|docs/reference_update/Gayini_caption_register.md,,18261,cited by 2 tracked document(s) but no pipeline reaches it
scripts/14_diag/SPAT1_figures.py,ARCHIVE,,,Output/diag/SPAT1_findings.md,,11647,cited by 1 tracked document(s) but no pipeline reaches it
scripts/14_diag/SPAT1_prepare.py,ARCHIVE,,,Output/diag/SPAT1_findings.md,,7162,cited by 1 tracked document(s) but no pipeline reaches it
scripts/14_diag/SPAT1_stage0_fit.py,ORPHAN,,,,,8569,nothing references it and no tracked document names it
scripts/14_diag/SPAT1_stageA_block_bootstrap.py,ORPHAN,,,,,9906,nothing references it and no tracked document names it
scripts/14_diag/SPAT1_stageA_effective_n.py,ARCHIVE,,,Output/audit/TRACE1_report.md,,17721,cited by 1 tracked document(s) but no pipeline reaches it
scripts/14_diag/SPAT1_stageA_variogram.py,ORPHAN,,,,,13282,nothing references it and no tracked document names it
scripts/14_diag/SPAT1_stageB_ladder.py,ORPHAN,,,,,11265,nothing references it and no tracked document names it
scripts/14_diag/TEMPORAL1_prepare.py,ARCHIVE,,,,,16627,referenced by 3 tracked file(s) but no pipeline reaches it
scripts/14_doc_audit/DOC1_extract_claims.py,ARCHIVE,,,docs/reference_update/CC_handover_DOC1_gates_BCDE.md|docs/reports/CC_spec_DOC1_document_verification_v2.md,,7903,cited by 2 tracked document(s) but no pipeline reaches it
scripts/14_doc_audit/SCHEM1_methods_schematic.py,ARCHIVE,,,,,19919,referenced by 1 tracked file(s) but no pipeline reaches it
scripts/14_lidar/LID1_AG_fix_legend_semantics.py,ORPHAN,,,,,5291,nothing references it and no tracked document names it
scripts/14_lidar/LID1_gateL2_shippability.py,ARCHIVE,,,docs/change_reports/LID1_rulings_W_to_AB_and_gateL2.md,,15300,cited by 1 tracked document(s) but no pipeline reaches it
scripts/14_lidar/R6_bala_floor_flood_placement.py,ARCHIVE,,,docs/LiDAR/Gayini_LiDAR_TaskU_summary.md|docs/change_reports/LID1_rulings_W_to_AB_and_gateL2.md|docs/reference_update/Gayini_R6_bala_floor_flood_placement.md,,10996,cited by 3 tracked document(s) but no pipeline reaches it
scripts/14_lidar/U0_1_partner_decision.py,ARCHIVE,,,docs/change_reports/TaskU_gateU0_report.md,,13064,cited by 1 tracked document(s) but no pipeline reaches it
scripts/14_lidar/U0_inventory.py,ARCHIVE,,,docs/change_reports/TaskU_gateU0_report.md,,14103,cited by 1 tracked document(s) but no pipeline reaches it
scripts/14_lidar/U1_common_frame.py,ARCHIVE,,,docs/LiDAR/Gayini_LiDAR_TaskU_summary.md|docs/change_reports/TaskU_gateU1_report.md|docs/change_reports/TaskU_gateU4a_and_U3_7_report.md,,24189,cited by 3 tracked document(s) but no pipeline reaches it
scripts/14_lidar/U1_register.py,ARCHIVE,,,Output/audit/TRACE1_report.md|docs/change_reports/FIG1_T1_pack_order_and_rulings_TUV.md|docs/change_reports/TaskU_gateU1_report.md,,17621,cited by 3 tracked document(s) but no pipeline reaches it
scripts/14_lidar/U1b_dem_warp.py,ARCHIVE,,,docs/LiDAR/Gayini_LiDAR_TaskU_summary.md|docs/change_reports/TaskU_gateU1_report.md,,6899,cited by 2 tracked document(s) but no pipeline reaches it
scripts/14_lidar/U2_epoch_context.py,ARCHIVE,,,docs/change_reports/TaskU_gateU2_report.md,,12902,cited by 1 tracked document(s) but no pipeline reaches it
scripts/14_lidar/U2_epoch_context_figure.R,ARCHIVE,,,docs/change_reports/TaskU_gateU2_report.md,,6051,cited by 1 tracked document(s) but no pipeline reaches it
scripts/14_lidar/U3_7_offset_uniformity.py,ARCHIVE,,,docs/change_reports/TaskU_gateU4a_and_U3_7_report.md,,11157,cited by 1 tracked document(s) but no pipeline reaches it
scripts/14_lidar/U3_sensor_step_change.py,ARCHIVE,,,docs/change_reports/TaskU_gateU3_report.md,,24914,cited by 1 tracked document(s) but no pipeline reaches it
scripts/14_lidar/U3_stable_ground_figure.R,ARCHIVE,,,docs/change_reports/TaskU_gateU3_report.md,,6907,cited by 1 tracked document(s) but no pipeline reaches it
scripts/14_lidar/U4a_bala_structure.py,ARCHIVE,,,docs/change_reports/TaskU_gateU4a_and_U3_7_report.md,,9118,cited by 1 tracked document(s) but no pipeline reaches it
scripts/14_lidar/U_1c_bala_dem_visual.R,ARCHIVE,,,docs/change_reports/TaskU_gateU4a_and_U3_7_report.md,,3733,cited by 1 tracked document(s) but no pipeline reaches it
scripts/14_lidar/U_1c_bala_dem_zoom.R,ARCHIVE,,,docs/change_reports/TaskU_gateU4a_and_U3_7_report.md,,3140,cited by 1 tracked document(s) but no pipeline reaches it
scripts/README.md,ARCHIVE,,,Output/audit/DOC1_gateB_value_claims.md|README.md|docs/Audit/Gayini_CC_spec_HANDOFF2.md,,1814,cited by 11 tracked document(s) but no pipeline reaches it
scripts/_deprecated/01_lag_diagnostics_inundation_gc.R,ARCHIVE,,,CLAUDE.md|docs/Tier1_TaskE_groundcover_response_F7.md|docs/Tier2_TaskH_all_pixel_census_v2.md,,37110,cited by 11 tracked document(s) but no pipeline reaches it
scripts/lib/gayini_params.py,ARCHIVE,,,CLAUDE.md|docs/CLAUDE_md_addendum.md|docs/T5_guardrails_and_checks.md,,3058,cited by 4 tracked document(s) but no pipeline reaches it
scripts/utils/build_db_contract_snapshot.py,ARCHIVE,,,docs/T5_guardrails_and_checks.md|docs/change_reports/RPTSCOPE_R2_pin_withdrawal.md|docs/change_reports/T5_change_report.md,,7591,cited by 3 tracked document(s) but no pipeline reaches it
scripts/utils/build_review_bundle.py,ARCHIVE,,,docs/Gayini_issues_log.md|docs/change_reports/T2_zone_annual_veg.md|docs/reports/PACK1_assemble_delivery_pack.md,,9112,cited by 3 tracked document(s) but no pipeline reaches it
scripts/utils/gayini_provenance_guard.py,ARCHIVE,,,CLAUDE.md|Output/runs/RUN_EP_20260810.md|docs/Gayini_issues_log.md,,9605,cited by 3 tracked document(s) but no pipeline reaches it
scripts/utils/lint_baseline.json,ARCHIVE,,,Output/audit/RETRO1_report.md|docs/T5_guardrails_and_checks.md|docs/change_reports/T5_change_report.md,,2397,cited by 3 tracked document(s) but no pipeline reaches it
scripts/utils/lint_guardrails.py,ARCHIVE,,,CLAUDE.md|Output/runs/RUN_EP_20260810.md|docs/Gayini_issues_log.md,,10955,cited by 11 tracked document(s) but no pipeline reaches it
tests/testthat.R,ARCHIVE,,,,,51,referenced by 1 tracked file(s) but no pipeline reaches it
tests/testthat/test-interpretation-filters.R,ORPHAN,,,,,1215,nothing references it and no tracked document names it
tests/testthat/test-mer-labels.R,ORPHAN,,,,,895,nothing references it and no tracked document names it
tests/testthat/test-time-helpers.R,ORPHAN,,,,,633,nothing references it and no tracked document names it
tools/apply_output_archive_for_adrian_review.ps1,ORPHAN,,,,,13579,nothing references it and no tracked document names it
tools/archive_legacy_code.ps1,ARCHIVE,,,docs/code_cleanup_handoff_report.md|docs/codex_context.md,,3732,cited by 2 tracked document(s) but no pipeline reaches it
tools/audit_output_folder.ps1,ARCHIVE,,,,,22421,referenced by 1 tracked file(s) but no pipeline reaches it
tools/audit_repo_acceptance.ps1,ARCHIVE,,,docs/pr_handoff_note_20260628.md,,16407,cited by 1 tracked document(s) but no pipeline reaches it
tools/cleanup_output_folder_dry_run.ps1,ORPHAN,,,,,7503,nothing references it and no tracked document names it
tools/organise_gayini_output_folders_v2.ps1,ORPHAN,,,,,24813,nothing references it and no tracked document names it
tools/plan_output_archive_for_adrian_review.ps1,ORPHAN,,,,,18073,nothing references it and no tracked document names it
